time,level,latitude,longitude,co_conc,no2_conc,o3_conc,pm10_conc,pm2p5_conc
291 days 15:00:00,50.0,48.95,2.45,194.40393,6.979988,99.82099,35.8839,19.727467
291 days 15:00:00,50.0,48.85,2.15,199.90909,6.362228,99.80748,30.753271,19.647018
291 days 15:00:00,50.0,48.85,2.25,202.36519,7.5539575,99.3134,32.165886,19.768194
291 days 15:00:00,50.0,48.85,2.35,200.57132,7.9175067,99.15264,33.688496,19.968327
291 days 15:00:00,50.0,48.85,2.45,197.09648,6.734993,99.88696,33.195095,19.156418
291 days 15:00:00,50.0,48.75,2.15,197.45062,5.740965,97.87571,31.71148,19.488682
291 days 15:00:00,50.0,48.75,2.25,196.88048,6.2741494,97.78113,31.500135,19.02005
291 days 15:00:00,50.0,48.75,2.35,200.71957,6.420436,98.00499,31.184315,19.159203
291 days 15:00:00,50.0,48.75,2.45,195.44666,4.7739377,99.97915,30.77976,18.850273
292 days 15:00:00,0.0,48.95,2.15,197.38248,7.2168403,106.81709,30.98944,16.132248
292 days 15:00:00,0.0,48.95,2.25,186.27946,8.350866,106.36359,30.72671,16.078873
292 days 15:00:00,0.0,48.95,2.35,184.57008,8.857554,105.740326,30.870724,16.121035
292 days 15:00:00,0.0,48.95,2.45,182.86113,7.7274437,104.20052,31.420542,15.675269
292 days 15:00:00,0.0,48.85,2.15,190.83888,8.681127,105.22693,28.470793,16.458757
292 days 15:00:00,0.0,48.85,2.25,193.41423,9.903388,102.539055,29.871586,16.402752
292 days 15:00:00,0.0,48.85,2.35,194.55803,9.375881,104.0039,31.713512,16.121334
292 days 15:00:00,0.0,48.85,2.45,189.69736,7.5879145,104.91807,31.490913,15.920791
292 days 15:00:00,0.0,48.75,2.15,191.38435,7.08134,105.90021,27.680557,15.768592
292 days 15:00:00,0.0,48.75,2.25,191.64128,7.5345454,105.68933,28.665995,15.605025
292 days 15:00:00,0.0,48.75,2.35,193.11523,8.247383,103.75757,30.17584,15.826657
292 days 15:00:00,0.0,48.75,2.45,187.8455,6.404875,105.46875,29.426416,15.959558
292 days 15:00:00,50.0,48.95,2.15,182.46373,5.070507,110.3146,28.592041,15.856806
292 days 15:00:00,50.0,48.95,2.25,178.9317,6.4044585,109.32302,28.466076,15.517067
292 days 15:00:00,50.0,48.95,2.35,179.28278,6.8473506,108.829216,28.85963,15.239387
292 days 15:00:00,50.0,48.95,2.45,177.57838,6.252264,108.337555,29.310116,15.098784
292 days 15:00:00,50.0,48.85,2.15,183.00476,7.163162,110.02924,26.180145,15.767278
292 days 15:00:00,50.0,48.85,2.25,189.01573,7.894101,108.95524,29.175055,15.994608
292 days 15:00:00,50.0,48.85,2.35,187.63739,7.9124436,108.93591,30.019464,15.65973
292 days 15:00:00,50.0,48.85,2.45,183.5158,6.070617,109.56324,28.515387,15.083067
292 days 15:00:00,50.0,48.75,2.15,185.8516,5.6381598,109.659004,25.217049,15.421712
292 days 15:00:00,50.0,48.75,2.25,187.14671,5.661849,109.42059,25.8255,15.633241
292 days 15:00:00,50.0,48.75,2.35,189.5139,6.1895194,109.55761,26.946508,15.474178
292 days 15:00:00,50.0,48.75,2.45,184.9146,3.9233608,109.641495,27.343447,15.116008
293 days 15:00:00,0.0,48.95,2.15,206.91623,9.805319,100.28217,26.13116,17.460594
293 days 15:00:00,0.0,48.95,2.25,202.20294,11.723621,100.411606,24.264765,16.079483
293 days 15:00:00,0.0,48.95,2.35,199.10861,11.319173,99.5351,24.392918,15.385273
293 days 15:00:00,0.0,48.95,2.45,191.31657,8.773135,98.19424,23.068693,14.877516
293 days 15:00:00,0.0,48.85,2.15,201.67787,11.911976,96.87543,24.360147,15.319622
293 days 15:00:00,0.0,48.85,2.25,202.5257,12.13084,95.78171,24.552988,15.621482
293 days 15:00:00,0.0,48.85,2.35,208.70207,11.912711,95.808586,23.918928,15.361314
293 days 15:00:00,0.0,48.85,2.45,192.22067,8.501587,95.72028,22.361746,13.467799
293 days 15:00:00,0.0,48.75,2.15,196.2399,6.3931684,96.704605,21.686262,14.054039
293 days 15:00:00,0.0,48.75,2.25,199.38043,8.223651,95.93771,21.962748,14.145898
293 days 15:00:00,0.0,48.75,2.35,200.25754,10.187783,95.397156,20.881912,13.480532
293 days 15:00:00,0.0,48.75,2.45,190.6934,6.450982,93.915375,20.73729,11.934494
293 days 15:00:00,50.0,48.95,2.15,200.9043,9.415142,106.93774,25.649015,18.0781
293 days 15:00:00,50.0,48.95,2.25,196.26689,10.837539,105.01627,25.444664,16.311777
293 days 15:00:00,50.0,48.95,2.35,191.09175,9.926168,104.8153,25.151665,15.257075
293 days 15:00:00,50.0,48.95,2.45,183.95609,8.175334,102.3906,23.771633,15.309581
293 days 15:00:00,50.0,48.85,2.15,196.85529,10.51103,103.12097,25.09526,15.77332
293 days 15:00:00,50.0,48.85,2.25,197.35641,11.278839,103.56441,24.627794,14.231698
293 days 15:00:00,50.0,48.85,2.35,195.8619,10.471922,102.139114,23.499836,14.99211
293 days 15:00:00,50.0,48.85,2.45,181.61983,7.132769,99.74678,22.38437,13.745875
293 days 15:00:00,50.0,48.75,2.15,185.83318,6.215373,102.90597,23.227173,15.610656
293 days 15:00:00,50.0,48.75,2.25,193.29836,6.2904634,102.23311,22.401352,14.95573
293 days 15:00:00,50.0,48.75,2.35,188.62213,8.0040045,100.248276,21.011644,14.037927
293 days 15:00:00,50.0,48.75,2.45,176.91098,5.036515,99.058556,19.731602,11.795681
294 days 15:00:00,0.0,48.95,2.15,199.25917,8.777704,85.20885,13.993451,10.506362
294 days 15:00:00,0.0,48.95,2.25,191.29614,9.973007,83.86627,12.915259,9.16421
294 days 15:00:00,0.0,48.95,2.35,185.85873,10.131203,83.487854,12.621706,8.870074
294 days 15:00:00,0.0,48.95,2.45,175.62901,9.555606,81.94082,11.761921,8.643682
294 days 15:00:00,0.0,48.85,2.15,182.86143,8.678491,82.663864,13.075714,9.021925
294 days 15:00:00,0.0,48.85,2.25,187.65067,11.472459,80.973816,12.595757,9.169809
294 days 15:00:00,0.0,48.85,2.35,194.4164,11.574137,79.844795,12.36358,9.052606
294 days 15:00:00,0.0,48.85,2.45,179.32521,9.185186,79.19695,11.799238,8.606517
294 days 15:00:00,0.0,48.75,2.15,168.29486,6.3756504,81.88236,12.300995,8.559028
294 days 15:00:00,0.0,48.75,2.25,176.32751,8.054883,80.35164,12.334988,8.651678
294 days 15:00:00,0.0,48.75,2.35,181.91898,10.005749,78.46156,12.188843,8.910817
294 days 15:00:00,0.0,48.75,2.45,175.66324,7.220109,79.363205,11.89266,8.7642145
294 days 15:00:00,50.0,48.95,2.15,182.17697,6.9509697,88.65201,13.503401,10.579263
294 days 15:00:00,50.0,48.95,2.25,175.74832,9.371575,87.25866,12.567687,9.209657
294 days 15:00:00,50.0,48.95,2.35,171.28236,9.37559,85.64932,12.156496,8.659575
294 days 15:00:00,50.0,48.95,2.45,167.6511,7.7632194,85.05225,11.288014,8.697409
294 days 15:00:00,50.0,48.85,2.15,171.80084,7.911851,86.291916,12.209517,9.038128
294 days 15:00:00,50.0,48.85,2.25,176.81557,10.218692,83.78952,12.196841,9.104663
294 days 15:00:00,50.0,48.85,2.35,181.45103,9.365379,83.15426,11.853137,8.989949
294 days 15:00:00,50.0,48.85,2.45,167.44043,7.557773,83.024086,10.626428,8.595229
294 days 15:00:00,50.0,48.75,2.15,165.90839,4.584585,85.751274,11.834691,8.462325
294 days 15:00:00,50.0,48.75,2.25,167.10892,6.766193,84.48839,11.611809,8.640878
294 days 15:00:00,50.0,48.75,2.35,173.33408,7.770723,82.34988,11.962816,8.78953
294 days 15:00:00,50.0,48.75,2.45,167.79411,5.8546734,83.88966,12.02803,8.865679
295 days 15:00:00,0.0,48.95,2.15,185.27573,7.9875307,67.551125,8.770419,7.5858536
295 days 15:00:00,0.0,48.95,2.25,178.9885,10.270128,66.8781,8.043605,6.3903513
295 days 15:00:00,0.0,48.95,2.35,175.39583,10.992153,66.104576,8.167495,5.8348064
295 days 15:00:00,0.0,48.95,2.45,174.62697,10.303445,66.4962,7.8678875,5.8426223
295 days 15:00:00,0.0,48.85,2.15,167.03757,8.636561,66.19968,6.944438,5.460812
295 days 15:00:00,0.0,48.85,2.25,169.51993,10.206975,62.99487,6.9744086,5.6227236
295 days 15:00:00,0.0,48.85,2.35,171.397,13.149752,62.192383,7.6831894,5.7709217
295 days 15:00:00,0.0,48.85,2.45,172.52376,8.598328,66.3324,7.4581037,5.3534064
295 days 15:00:00,0.0,48.75,2.15,161.61607,5.2535186,66.59798,6.3546734,4.782109
295 days 15:00:00,0.0,48.75,2.25,167.81894,7.5276318,65.69009,6.237249,4.8546057
295 days 15:00:00,0.0,48.75,2.35,169.17169,8.640299,62.19933,6.8396473,5.1796684
295 days 15:00:00,0.0,48.75,2.45,170.49757,6.5204234,66.39789,6.872389,5.2760925
295 days 15:00:00,50.0,48.95,2.15,182.64377,6.816234,72.75018,8.613247,7.4554925
295 days 15:00:00,50.0,48.95,2.25,172.02252,9.891665,69.01483,7.0746946,6.352691
295 days 15:00:00,50.0,48.95,2.35,172.67189,10.675138,68.6356,6.6341295,5.964955
295 days 15:00:00,50.0,48.95,2.45,167.45322,9.331637,67.92295,6.7980947,6.040269
295 days 15:00:00,50.0,48.85,2.15,158.69836,6.4820766,63.90008,6.2252407,5.370394
295 days 15:00:00,50.0,48.85,2.25,166.53644,10.875995,65.31143,6.2838607,5.5897317
295 days 15:00:00,50.0,48.85,2.35,170.94852,10.383923,64.209076,6.015361,5.6531973
295 days 15:00:00,50.0,48.85,2.45,163.66972,8.479647,68.931175,5.9767923,5.3347535
295 days 15:00:00,50.0,48.75,2.15,150.84949,3.7505443,69.19666,5.3335667,4.70911
295 days 15:00:00,50.0,48.75,2.25,153.01772,4.9425864,63.9363,5.410177,4.757448
295 days 15:00:00,50.0,48.75,2.35,161.63245,7.848031,63.894054,5.519942,5.1594977
295 days 15:00:00,50.0,48.75,2.45,158.18979,5.678066,68.69849,5.515949,5.2024646
296 days 15:00:00,0.0,48.95,2.15,199.47766,7.5203276,87.45695,12.492869,9.79846
296 days 15:00:00,0.0,48.95,2.25,199.75273,13.78217,85.66618,12.040481,9.191514
296 days 15:00:00,0.0,48.95,2.35,200.27528,16.61855,84.891594,11.964126,8.775123
296 days 15:00:00,0.0,48.95,2.45,196.07564,15.986785,85.544464,12.102369,8.943702
296 days 15:00:00,0.0,48.85,2.15,187.10387,8.548703,85.79182,10.2421255,7.657396
296 days 15:00:00,0.0,48.85,2.25,194.35567,15.510459,84.27114,10.997205,7.8956585
296 days 15:00:00,0.0,48.85,2.35,204.71635,18.546415,81.82084,11.608627,8.47863
296 days 15:00:00,0.0,48.85,2.45,195.87299,14.900593,83.62771,11.288641,7.7507787
296 days 15:00:00,0.0,48.75,2.15,190.16545,6.141036,84.5658,9.949837,6.656504
296 days 15:00:00,0.0,48.75,2.25,185.37424,9.164893,83.843025,9.94006,6.814941
296 days 15:00:00,0.0,48.75,2.35,193.36972,12.618699,81.99377,10.595038,7.0598154
296 days 15:00:00,0.0,48.75,2.45,188.56078,11.266508,82.42595,10.577573,7.2497787
296 days 15:00:00,50.0,48.95,2.15,192.07722,6.483193,90.49762,11.510565,9.198627
296 days 15:00:00,50.0,48.95,2.25,189.68365,11.595321,89.2451,11.178201,8.528852
296 days 15:00:00,50.0,48.95,2.35,187.18721,14.1781435,89.71489,12.008769,8.889766
296 days 15:00:00,50.0,48.95,2.45,186.52771,12.258868,89.05358,12.106596,8.809179
296 days 15:00:00,50.0,48.85,2.15,184.51688,5.6963024,87.812935,9.370921,6.586129
296 days 15:00:00,50.0,48.85,2.25,190.0175,9.130632,86.61873,10.700233,7.7463036
296 days 15:00:00,50.0,48.85,2.35,191.76413,11.914013,85.87166,11.215888,8.442142
296 days 15:00:00,50.0,48.85,2.45,179.93024,10.240742,86.51736,10.771714,7.335354
296 days 15:00:00,50.0,48.75,2.15,177.60393,4.2687154,86.70686,9.640161,6.680603
296 days 15:00:00,50.0,48.75,2.25,182.39679,5.209858,85.57129,9.631123,6.7133164
296 days 15:00:00,50.0,48.75,2.35,184.26393,7.312794,84.36004,9.233474,6.7072377
296 days 15:00:00,50.0,48.75,2.45,185.08725,8.021781,85.830025,9.300293,6.9355884
297 days 15:00:00,0.0,48.95,2.15,204.17142,6.9978633,63.016273,10.109098,7.042415
297 days 15:00:00,0.0,48.95,2.25,201.29509,9.816089,62.718727,10.595265,7.565687
297 days 15:00:00,0.0,48.95,2.35,205.07455,11.796229,61.423393,10.769562,7.8404756
297 days 15:00:00,0.0,48.95,2.45,206.79019,12.447854,60.473526,11.35458,7.775333
297 days 15:00:00,0.0,48.85,2.15,190.8937,6.983979,65.26961,9.145943,6.4342403
297 days 15:00:00,0.0,48.85,2.25,195.72165,10.583738,63.79439,9.676605,6.7912807
297 days 15:00:00,0.0,48.85,2.35,207.80338,13.780633,62.898792,10.30751,7.20552
297 days 15:00:00,0.0,48.85,2.45,201.29565,12.812633,62.636433,9.888858,6.8550377
297 days 15:00:00,0.0,48.75,2.15,184.5581,5.143659,68.4388,9.058078,6.346957
297 days 15:00:00,0.0,48.75,2.25,187.05911,6.688685,67.53756,9.494493,6.445559
297 days 15:00:00,0.0,48.75,2.35,190.66162,10.62205,68.150696,9.841337,6.533823
297 days 15:00:00,0.0,48.75,2.45,189.92885,8.731346,69.87739,10.045732,6.559374
297 days 15:00:00,50.0,48.95,2.15,188.74702,5.299654,74.14629,10.518168,7.38073
297 days 15:00:00,50.0,48.95,2.25,193.22385,8.210293,73.630104,10.575126,7.8292108
297 days 15:00:00,50.0,48.95,2.35,196.27776,10.625463,70.30907,11.28564,8.190216
297 days 15:00:00,50.0,48.95,2.45,195.61093,11.271552,68.11008,11.171854,8.501128
297 days 15:00:00,50.0,48.85,2.15,180.93697,5.5043683,76.103386,9.590498,6.9942374
297 days 15:00:00,50.0,48.85,2.25,188.31906,8.170388,73.8768,10.103794,7.6637607
297 days 15:00:00,50.0,48.85,2.35,196.81891,10.886261,70.97696,10.1708555,8.097754
297 days 15:00:00,50.0,48.85,2.45,181.70367,10.492883,72.094124,10.093364,7.37538
297 days 15:00:00,50.0,48.75,2.15,175.51457,3.4176393,78.6844,9.389656,7.355122
297 days 15:00:00,50.0,48.75,2.25,172.66336,5.0977674,79.03667,9.606315,7.515975
297 days 15:00:00,50.0,48.75,2.35,179.25731,7.035851,76.94518,9.280759,7.1962447
297 days 15:00:00,50.0,48.75,2.45,173.84166,6.2811265,76.894844,9.710353,7.2154794
298 days 15:00:00,0.0,48.95,2.15,192.79924,13.431618,65.87778,6.251895,4.7222366
298 days 15:00:00,0.0,48.95,2.25,198.32272,22.870502,62.62833,7.7275786,4.980519
298 days 15:00:00,0.0,48.95,2.35,203.5032,27.005087,58.498634,7.35929,4.8446064
298 days 15:00:00,0.0,48.95,2.45,197.4496,26.634666,55.707535,7.1927104,4.511234
298 days 15:00:00,0.0,48.85,2.15,178.88136,14.6662855,62.677555,5.362381,2.9836664
298 days 15:00:00,0.0,48.85,2.25,193.79366,21.95386,60.238964,6.3592153,3.9975967
298 days 15:00:00,0.0,48.85,2.35,207.75139,25.14522,56.713425,7.1235604,4.8444924
298 days 15:00:00,0.0,48.85,2.45,197.00076,24.602749,55.011745,6.606598,3.7615047
298 days 15:00:00,0.0,48.75,2.15,173.70088,9.313276,61.824337,4.8810306,2.9737828
298 days 15:00:00,0.0,48.75,2.25,177.60078,12.821603,60.596718,5.390376,3.2231548
298 days 15:00:00,0.0,48.75,2.35,195.58008,20.166462,57.36756,6.0180697,3.3625634
298 days 15:00:00,0.0,48.75,2.45,192.49507,15.349031,54.26141,5.718931,3.233131
298 days 15:00:00,50.0,48.95,2.15,168.15808,9.372613,66.710365,5.796956,4.513638
298 days 15:00:00,50.0,48.95,2.25,185.77403,14.774479,63.097855,6.350668,4.8400826
298 days 15:00:00,50.0,48.95,2.35,194.01297,17.197048,59.583565,6.3838644,4.6254063
298 days 15:00:00,50.0,48.95,2.45,191.8233,19.883213,57.787415,5.9896555,4.4580593
298 days 15:00:00,50.0,48.85,2.15,166.50433,8.781825,66.88516,4.4439406,3.3163023
298 days 15:00:00,50.0,48.85,2.25,181.17336,12.980198,62.5847,5.2369065,3.845621
298 days 15:00:00,50.0,48.85,2.35,185.48418,15.936241,57.618504,5.7834277,4.039692
298 days 15:00:00,50.0,48.85,2.45,188.31776,17.889225,55.574997,5.620173,3.723699
298 days 15:00:00,50.0,48.75,2.15,163.72719,6.2536464,65.00279,4.4237328,3.0557747
298 days 15:00:00,50.0,48.75,2.25,171.8483,8.9223385,62.51488,5.1051717,3.2248483
298 days 15:00:00,50.0,48.75,2.35,175.36304,10.006247,59.550014,5.328652,3.531341
298 days 15:00:00,50.0,48.75,2.45,177.80702,12.220937,57.470554,5.24117,3.1919289
299 days 15:00:00,0.0,48.95,2.15,151.00153,6.0524597,67.5704,3.6384902,2.4574049
299 days 15:00:00,0.0,48.95,2.25,152.93694,9.818777,67.1267,3.5963976,2.1338522
299 days 15:00:00,0.0,48.95,2.35,154.08739,12.751116,66.46067,3.419757,1.8509922
299 days 15:00:00,0.0,48.95,2.45,154.93265,14.762918,65.37534,3.2326424,1.9526567
299 days 15:00:00,0.0,48.85,2.15,146.4415,7.603376,67.80672,2.8266668,1.3635955
299 days 15:00:00,0.0,48.85,2.25,150.28848,10.903023,67.26178,2.8970246,1.358785
299 days 15:00:00,0.0,48.85,2.35,158.16704,15.164034,64.66365,3.4873152,1.6261481
299 days 15:00:00,0.0,48.85,2.45,153.23581,14.177203,63.979767,2.6612382,1.3613786
299 days 15:00:00,0.0,48.75,2.15,142.61252,6.202754,70.56444,2.2608333,1.2014567
299 days 15:00:00,0.0,48.75,2.25,145.55087,7.514245,69.23115,2.264869,1.1926105
299 days 15:00:00,0.0,48.75,2.35,151.40955,11.5778675,67.20765,2.4006822,1.1829755
299 days 15:00:00,0.0,48.75,2.45,147.40863,11.442552,68.29421,2.353886,1.1512498
299 days 15:00:00,50.0,48.95,2.15,142.86723,4.512459,72.58834,3.0573514,2.459096
299 days 15:00:00,50.0,48.95,2.25,145.43098,7.5739207,71.09684,3.3559783,2.1287506
299 days 15:00:00,50.0,48.95,2.35,148.71835,10.773647,69.7083,2.8867927,2.2509995
299 days 15:00:00,50.0,48.95,2.45,147.90276,10.420138,68.201645,2.8992555,1.845578
299 days 15:00:00,50.0,48.85,2.15,135.6372,4.7528033,73.093475,2.6868887,1.2491484
299 days 15:00:00,50.0,48.85,2.25,144.16519,6.7255754,72.03839,2.663,1.515275
299 days 15:00:00,50.0,48.85,2.35,150.23698,9.841803,70.67871,2.5583372,1.4915855
299 days 15:00:00,50.0,48.85,2.45,146.46457,10.810266,69.14475,2.3839417,1.3265762
299 days 15:00:00,50.0,48.75,2.15,135.85173,3.477116,73.86642,2.2825046,1.0396307
299 days 15:00:00,50.0,48.75,2.25,138.27008,5.054102,72.598526,2.2461104,1.0493224
299 days 15:00:00,50.0,48.75,2.35,142.35728,6.7168,69.39861,2.192422,1.4319426
299 days 15:00:00,50.0,48.75,2.45,140.8535,7.50481,69.37868,2.030745,1.3691875
300 days 15:00:00,0.0,48.95,2.15,164.95386,6.1963463,66.09415,5.352604,2.9060626
300 days 15:00:00,0.0,48.95,2.25,165.43423,8.099222,64.0988,5.63341,3.1079776
300 days 15:00:00,0.0,48.95,2.35,166.51335,9.782583,63.13838,6.225079,3.0855742
300 days 15:00:00,0.0,48.95,2.45,166.76283,10.756798,62.05062,6.6461325,3.3269312
300 days 15:00:00,0.0,48.85,2.15,158.06949,6.515696,65.92099,4.5039597,2.242025
300 days 15:00:00,0.0,48.85,2.25,161.03894,9.786164,63.231804,5.083166,2.8093293
300 days 15:00:00,0.0,48.85,2.35,169.49286,11.340263,62.075424,6.084477,2.9358485
300 days 15:00:00,0.0,48.85,2.45,169.25514,11.453346,61.272095,5.657242,2.6768203
300 days 15:00:00,0.0,48.75,2.15,158.56982,5.4614744,67.100235,4.4093723,2.0220337
300 days 15:00:00,0.0,48.75,2.25,157.54721,7.0865426,65.917564,4.518512,2.0784225
300 days 15:00:00,0.0,48.75,2.35,165.96867,9.432172,63.771385,4.7486706,2.3856966
300 days 15:00:00,0.0,48.75,2.45,163.22212,8.85557,63.27569,4.8384123,2.2103915
300 days 15:00:00,50.0,48.95,2.15,164.93187,4.7107625,69.50952,6.20921,2.874494
300 days 15:00:00,50.0,48.95,2.25,164.36612,6.777085,69.45227,6.3602147,3.2352579
300 days 15:00:00,50.0,48.95,2.35,165.38725,8.460972,69.34239,6.5485225,3.1431575
300 days 15:00:00,50.0,48.95,2.45,164.85815,8.387189,68.880714,6.351418,3.1595852
300 days 15:00:00,50.0,48.85,2.15,156.98283,5.012736,69.521835,5.264515,2.3437116
300 days 15:00:00,50.0,48.85,2.25,158.94598,7.1985006,69.417725,5.616248,2.7168887
300 days 15:00:00,50.0,48.85,2.35,168.84157,9.613724,69.18202,6.161945,2.8029494
300 days 15:00:00,50.0,48.85,2.45,159.81444,8.638138,68.74613,6.1772356,2.773945
300 days 15:00:00,50.0,48.75,2.15,157.22806,3.7999425,71.11131,5.039557,2.107719
300 days 15:00:00,50.0,48.75,2.25,157.46487,4.707089,70.732635,5.070764,2.0607734
300 days 15:00:00,50.0,48.75,2.35,164.0529,6.1892242,70.0984,5.243142,2.504749
300 days 15:00:00,50.0,48.75,2.45,161.55464,6.235864,68.459564,5.5003443,2.4671185
301 days 15:00:00,0.0,48.95,2.15,170.45943,5.604167,71.06159,7.757511,3.666898
301 days 15:00:00,0.0,48.95,2.25,172.69713,7.1865635,71.27623,6.5736475,3.5373518
301 days 15:00:00,0.0,48.95,2.35,172.60811,8.760841,70.84576,5.7249894,3.2603822
301 days 15:00:00,0.0,48.95,2.45,172.47612,9.295035,70.19086,5.7845044,3.2499514
301 days 15:00:00,0.0,48.85,2.15,170.29333,6.899003,69.40631,6.6295104,4.246772
301 days 15:00:00,0.0,48.85,2.25,173.91676,10.66629,69.552155,7.2212787,4.2321916
301 days 15:00:00,0.0,48.85,2.35,173.74532,12.018446,68.72219,6.987425,3.957595
301 days 15:00:00,0.0,48.85,2.45,177.45288,11.411784,66.986015,5.9226623,3.1111255
301 days 15:00:00,0.0,48.75,2.15,171.42735,7.0021706,68.4859,5.9792213,3.737739
301 days 15:00:00,0.0,48.75,2.25,173.11562,9.995474,67.73755,6.4715853,4.006594
301 days 15:00:00,0.0,48.75,2.35,177.07452,13.14694,65.28626,6.984895,4.636661
301 days 15:00:00,0.0,48.75,2.45,179.12851,11.0804615,64.783745,6.803934,3.692392
301 days 15:00:00,50.0,48.95,2.15,169.93895,4.912799,72.193634,8.337625,5.140458
301 days 15:00:00,50.0,48.95,2.25,172.36913,5.877496,72.2955,7.414331,3.778035
301 days 15:00:00,50.0,48.95,2.35,170.42802,8.213007,72.95397,6.301209,3.447462
301 days 15:00:00,50.0,48.95,2.45,170.41916,7.8904066,72.132,6.4127502,3.4953954
301 days 15:00:00,50.0,48.85,2.15,173.76491,6.2270865,71.34716,7.267647,4.6907415
301 days 15:00:00,50.0,48.85,2.25,175.94127,8.886747,71.67934,7.8762975,5.1295443
301 days 15:00:00,50.0,48.85,2.35,176.11981,10.735363,70.77119,7.0370045,4.4705725
301 days 15:00:00,50.0,48.85,2.45,175.26495,10.080413,70.94217,6.418889,3.634008
301 days 15:00:00,50.0,48.75,2.15,171.0836,6.21597,71.33973,6.5013123,3.9959586
301 days 15:00:00,50.0,48.75,2.25,175.03389,8.22132,70.94132,6.978669,4.284055
301 days 15:00:00,50.0,48.75,2.35,176.1047,11.053686,69.546486,7.0807314,4.9367313
301 days 15:00:00,50.0,48.75,2.45,178.76576,10.325301,69.54335,7.3766866,4.22157
302 days 15:00:00,0.0,48.95,2.15,188.79745,8.279727,56.960526,7.371682,5.054295
302 days 15:00:00,0.0,48.95,2.25,189.42342,9.526829,56.347214,6.7865357,4.341251
302 days 15:00:00,0.0,48.95,2.35,188.2047,9.546057,56.637653,6.740777,4.2437644
302 days 15:00:00,0.0,48.95,2.45,184.90665,8.60473,56.032757,6.699338,4.173904
302 days 15:00:00,0.0,48.85,2.15,182.06197,7.616478,55.837044,6.1913853,3.6620574
302 days 15:00:00,0.0,48.85,2.25,184.99008,10.311062,53.414165,6.254311,3.8530228
302 days 15:00:00,0.0,48.85,2.35,187.06192,11.000069,53.34888,6.1201034,4.221738
302 days 15:00:00,0.0,48.85,2.45,184.04443,8.014539,54.392708,5.7709713,3.696533
302 days 15:00:00,0.0,48.75,2.15,176.23848,5.783868,55.291687,5.8547583,3.2650914
302 days 15:00:00,0.0,48.75,2.25,178.80325,7.284811,53.377697,5.80701,3.4027379
302 days 15:00:00,0.0,48.75,2.35,184.54182,9.114956,51.898663,5.720551,3.8534777
302 days 15:00:00,0.0,48.75,2.45,183.26318,6.237542,52.206837,5.6381283,3.7308664
302 days 15:00:00,50.0,48.95,2.15,185.21417,6.6430793,61.65647,7.8698945,5.3977647
302 days 15:00:00,50.0,48.95,2.25,185.78818,9.1612,62.25026,7.0902867,4.398315
302 days 15:00:00,50.0,48.95,2.35,184.06412,8.362827,63.67008,6.6874943,4.130469
